Price,Days On Market,County,City,# Full Baths,# Half Baths,# of Bedrooms,Approx Number of Acres,Approx Total Sq Ft,Approximate Year Built,Basement,Garage Capacity,Carport Capacity
"$148,000",164,McCracken,Paducah,2,1,4,0,1960,1969,Yes,3,0
"$148,000",38,Graves,Mayfield,2,0,3,0.21,1500,1964,No,0,0
"$148,000",69,Trigg,Cadiz,2,0,3,18.5,1075,,No,4,0
"$148,000",105,Calloway,Almo,2,0,3,0.58,1667,2005,No,2,0
"$148,000",111,Graves,Mayfield,2,1,3,1,1718,1974,No,2,0
"$148,000",123,McCracken,Paducah,2,0,3,1.85,1500,1958,No,0,2
"$148,000",48,McCracken,Paducah,2,0,3,0,1519,1973,No,2,0
"$148,000",37,Calloway,Murray,2,0,4,0.31,1923,1947,No,1,2
"$148,000",85,Trigg,Cadiz,2,0,3,1,1604,1987,Yes,2,0
"$148,000",228,Calloway,Murray,2,0,3,0.46,1780,1992,No,0,0
"$148,000",37,Graves,Fancy Farm,2,1,3,1.46,2066,1992,No,2,0
"$148,000",49,Marshall,Benton,2,0,3,0.53,1568,,No,2,0
"$148,000",128,McCracken,Paducah,2,1,3,1.45,2170,1966,Yes,4,0
"$148,000",203,McCracken,Paducah,2,0,3,1,2082,1980,No,2,0
"$148,000",49,Calloway,Murray,1,1,3,0.35,1240,,No,2,0
"$148,000",133,Lyon,Kuttawa,2,0,2,0.25,1400,,No,2,0
"$148,000",0,Lyon,Kuttawa,2,0,3,0.04,1535,,No,0,0
"$148,000",230,Marshall,Benton,3,0,4,1.5,2082,1991,No,2,0
"$148,000",263,McCracken,Paducah,3,0,3,0.48,2263,1982,No,2,0
"$148,000",82,Trigg,Cadiz,2,0,3,5.55,1780,1999,No,0,2
"$148,000",40,Graves,Mayfield,1,1,3,0.3,1147,1990,No,0,1
"$148,000",35,McCracken,Paducah,2,1,4,0,1890,1974,No,2,0
"$148,000",25,Calloway,Murray,2,0,2,0.5,1312,1987,No,1,0
"$148,100",67,Graves,Hickory,2,0,3,2,1668,1990,No,2,0
"$148,125",117,McCracken,Paducah,2,0,3,0.31,1600,1969,No,2,2
"$148,200",30,Calloway,Murray,1,0,3,0.33,1045,,No,3,0
"$148,500",39,Calloway,Murray,2,0,3,4.4,1672,,No,0,0
"$148,500",85,McCracken,Paducah,1,1,3,0.38,1387,1967,No,0,0
"$148,500",155,Lyon,Eddyville,2,0,3,0.5,1917,,Yes,2,0
"$148,500",71,McCracken,Boaz,2,0,3,2.86,1300,1950,Yes,0,2
"$148,500",42,McCracken,Paducah,2,1,2,0.94,2241,,No,2,0
"$148,700",54,Trigg,Cadiz,2,0,3,0.3,1378,2004,No,0,0
"$148,750",223,McCracken,Paducah,2,0,3,0.5,2142,1978,No,2,0
"$148,900",20,Marshall,Calvert City,2,1,3,0.75,2285,,Yes,1,2
"$148,900",379,Marshall,Gilbertsville,2,0,3,1.44,1427,1966,No,4,1
"$148,900",41,Lyon,Eddyville,2,0,3,0.45,1225,1992,No,0,2
"$149,000",35,Ballard,Wickliffe,2,0,4,3,2208,2003,No,3,0
"$149,000",0,Graves,Mayfield,2,0,3,0,1658,1991,No,2,0
"$149,000",107,McCracken,Paducah,1,0,1,0.19,1168,1922,No,0,2
"$149,000",42,McCracken,Paducah,2,0,3,0.5,1680,1971,No,0,1
"$149,000",252,McCracken,West Paducah,2,0,3,0.31,1710,1997,No,2,0
"$149,000",42,Calloway,Kirksey,2,1,3,1.27,1550,,Yes,0,0
"$149,000",359,Trigg,Cadiz,2,0,3,0.5,1375,2007,No,2,0
"$149,000",49,McCracken,West Paducah,1,0,3,0.55,1393,1961,No,1,0
"$149,000",40,McCracken,Paducah,2,0,4,0,1814,,No,2,0
"$149,000",0,Livingston,Ledbetter,1,1,2,0.75,1236,1986,No,2,0
"$149,000",41,McCracken,Paducah,2,0,4,0,1814,1983,Yes,2,0
"$149,000",35,Calloway,Murray,2,0,4,0.61,1838,,Yes,3,0
"$149,000",120,Fulton,Hickman,2,0,3,2.06,2739,,No,2,0
"$149,000",22,Marshall,Benton,2,0,3,0.5,1300,1997,No,1,0
"$149,000",50,Calloway,Murray,3,0,4,0.5,2208,1959,No,0,2
"$149,000",46,Graves,Mayfield,2,0,3,6,1746,,No,6,0
"$149,000",194,McCracken,Paducah,1,0,2,0.4,1860,1948,No,2,0
"$149,000",60,Calloway,Almo,2,0,3,1.75,1879,,No,0,2
"$149,000",245,Graves,Wingo,3,0,4,1.6,1924,1995,No,2,0
"$149,000",153,Trigg,Cadiz,2,1,3,1.32,1904,1971,No,1,0
"$149,000",79,Calloway,Murray,1,1,3,0.28,1444,,No,0,1
"$149,000",133,Calloway,Murray,2,0,4,0.4,2360,,No,1,0
"$149,000",113,Calloway,Murray,2,0,4,0.28,1750,,No,0,0
"$149,000",60,McCracken,Paducah,1,1,4,0.22,1776,1965,Yes,2,0
"$149,000",67,McCracken,Paducah,2,0,3,1,2216,1966,Yes,4,0
"$149,000",185,Calloway,Murray,2,0,3,0.28,1481,,No,1,0
"$149,000",57,Calloway,Murray,1,0,3,0.78,1773,1935,Yes,0,1
"$149,000",45,Graves,Mayfield,2,0,3,2.3,1302,1975,No,2,0
"$149,000",71,Livingston,Grand Rivers,2,0,2,0.24,1218,1960,No,1,0
"$149,000",99,Lyon,Kuttawa,2,0,2,2,1674,1962,No,1,1
"$149,000",115,McCracken,Kevil,2,0,4,2.3,2129,1999,No,2,0
"$149,000",35,Fulton,Fulton,2,0,3,0.35,1760,,No,1,0
"$149,000",38,Marshall,Hardin,2,0,3,0.25,1344,2013,No,0,0
"$149,000",76,McCracken,Paducah,1,0,3,0.18,1789,1945,No,0,1
"$149,000",98,Calloway,Murray,1,1,3,0.33,3150,1954,Yes,1,0
"$149,000",106,McCracken,Kevil,2,0,3,3.33,1783,,No,1,0
"$149,000",39,Marshall,Hardin,1,0,3,1.61,1536,1988,No,2,0
"$149,000",39,Marshall,Gilbertsville,2,0,5,0.83,1939,1970,Yes,2,0
"$149,100",105,Graves,Mayfield,2,0,3,0.59,1718,,No,1,0
"$149,500",93,Lyon,Eddyville,2,0,3,0.6,1988,1969,Yes,0,2
"$149,500",58,McCracken,Paducah,2,0,3,0.4,1633,1991,No,2,0
"$149,500",106,McCracken,Paducah,2,0,3,2,1847,1957,No,2,0
"$149,500",60,McCracken,Paducah,2,0,3,0.39,1716,,No,2,0
"$149,500",156,Lyon,Eddyville,2,0,3,0.55,1524,2004,No,2,0
"$149,500",337,Calloway,Murray,3,0,4,0.5,3184,1971,No,2,0
"$149,500",80,McCracken,Paducah,2,0,3,0,1451,1962,No,2,0
"$149,500",47,Graves,Hickory,2,0,3,5,2556,,Yes,1,1
"$149,500",72,McCracken,Paducah,2,0,3,1.63,2124,1940,Yes,0,0
"$149,500",45,Calloway,Murray,2,0,3,0.4,1611,2003,No,1,0
"$149,500",50,Calloway,Almo,2,0,3,0.78,1216,,No,0,0
"$149,500",35,McCracken,Paducah,2,0,3,0.73,1876,1972,No,2,0
"$149,500",52,Lyon,Kuttawa,2,0,2,0.25,1400,,No,2,0
"$149,600",46,McCracken,Paducah,1,1,3,0.45,1822,1956,No,0,0
"$149,700",51,Calloway,Murray,1,0,3,0.32,1102,,No,1,0
"$149,750",25,Calloway,Murray,2,0,3,0.28,1481,,No,1,0
"$149,900",33,Marshall,Calvert City,2,0,3,1.07,1845,1977,No,2,0
"$149,900",42,Graves,Mayfield,1,1,2,0.3,1904,,Yes,1,0
"$149,900",47,Trigg,Cadiz,2,0,3,0.25,1750,1970,No,2,0
"$149,900",0,McCracken,Paducah,3,0,3,0,1882,1956,Yes,0,0
"$149,900",104,Hickman,Clinton,2,0,3,1.67,1636,,No,0,1
"$149,900",87,McCracken,Paducah,2,0,3,0.35,1113,1998,No,1,0
"$149,900",36,McCracken,Paducah,2,0,4,3.24,2766,1999,No,2,0
"$149,900",105,Calloway,Murray,1,0,2,1,560,1986,No,0,1
"$149,900",68,McCracken,Paducah,2,0,4,0.76,1711,1962,No,2,0
"$149,900",147,Todd,Elkton,1,0,3,0.65,812,,No,2,0
"$149,900",63,McCracken,Paducah,1,0,3,0.22,1044,,No,0,0
"$149,900",89,Calloway,Murray,2,0,4,0.7,2128,,Yes,1,2
"$149,900",442,McCracken,Paducah,2,0,4,0.25,1836,1958,No,2,0
"$149,900",353,Carlisle,Cunningham,2,0,3,1.33,1560,2012,No,0,2
"$149,900",124,Trigg,Cadiz,2,0,3,0.75,1502,1947,Yes,3,0
"$149,900",31,Calloway,Murray,1,0,2,0.29,1744,1941,Yes,0,1
"$149,900",107,McCracken,Paducah,2,0,3,0,2640,1921,Yes,2,1
"$149,900",112,Graves,Mayfield,1,0,3,3,999,1979,No,2,0
"$149,900",175,Trigg,Cadiz,2,0,3,0.4,1500,2007,No,2,0
"$149,900",454,Livingston,Grand Rivers,2,0,3,1.27,1600,,Yes,0,2
"$149,900",61,McCracken,Paducah,2,1,4,0.3,1946,1997,No,2,0
"$149,900",37,Lyon,Kuttawa,2,0,3,1.78,1216,2015,No,0,0
"$149,900",82,Graves,Wingo,2,1,3,1,2417,,Yes,1,0
"$149,900",125,Graves,Mayfield,2,0,3,0.43,1354,1996,No,1,0
"$149,900",60,Marshall,Calvert City,1,0,3,0.32,1056,1984,No,0,0
"$149,900",50,Trigg,Cadiz,2,0,3,0.4,1435,1950,Yes,0,1
"$149,900",40,McCracken,Paducah,2,0,3,0.39,1634,1963,No,0,1
"$149,900",44,McCracken,Paducah,1,1,3,0.6,1979,1970,No,2,0
"$149,900",113,Graves,Farmington,1,2,3,1.4,2160,1994,Yes,2,0
"$149,900",49,McCracken,Paducah,1,0,3,1.5,1535,1955,No,2,0
"$149,900",58,Calloway,Almo,2,0,3,2.6,2302,,No,2,0
"$149,900",104,McCracken,Paducah,2,1,3,1.15,1752,1972,Yes,2,0
"$149,900",66,McCracken,Paducah,1,1,3,0.49,1180,1974,No,2,0
"$149,900",31,McCracken,Paducah,2,0,3,0.41,1895,1990,No,2,0
"$149,900",223,Marshall,Benton,1,0,1,6.48,960,2009,No,0,1
"$149,900",120,McCracken,Paducah,2,0,3,0.38,1709,1975,No,2,0
"$149,900",175,Caldwell,Princeton,3,0,3,2.03,2744,1998,Yes,0,2
"$149,900",0,Christian,Hopkinsville,2,0,4,1.3,2100,,No,2,0
"$149,900",58,Marshall,Benton,2,0,3,1,1942,,No,2,0
"$149,900",71,McCracken,Paducah,2,0,3,0.55,1691,1977,No,4,0
"$149,900",67,Calloway,Murray,2,0,4,0.1,1420,1950,Yes,0,0
"$149,900",404,Graves,Mayfield,3,1,3,0.34,2198,,No,0,2
"$149,900",94,Marshall,Hardin,2,0,3,1.15,1283,,Yes,3,0
"$149,900",139,McCracken,Paducah,3,0,4,0.22,2518,1962,Yes,0,0
"$149,900",54,McCracken,Paducah,1,1,3,0.17,1224,1953,No,2,0
"$149,900",63,McCracken,Paducah,2,0,4,0.32,2298,1980,No,0,0
"$149,900",84,McCracken,Kevil,2,0,3,1,1749,1991,No,1,0
"$149,900",78,Calloway,Murray,2,0,4,0.67,2709,1933,Yes,2,0
"$149,900",53,Lyon,Eddyville,2,0,3,0.54,1720,2001,No,4,0
"$149,900",138,Calloway,Murray,2,1,3,0.61,1827,,No,0,1
"$149,900",22,Livingston,Smithland,2,0,3,1,1490,1987,No,2,0
"$149,995",389,Trigg,Cadiz,2,0,2,1.23,2000,1974,Yes,2,2
"$149,999",65,McCracken,Paducah,2,0,3,0,1882,1965,No,0,0
"$150,000",396,Livingston,Grand Rivers,2,0,3,0.42,1472,1998,No,4,0
"$150,000",131,Caldwell,Princeton,2,1,3,0.4,2131,,Yes,2,0
"$150,000",242,Calloway,Murray,2,0,4,0.5,2372,,No,0,0
"$150,000",190,McCracken,Paducah,2,0,3,3.5,1474,1950,No,4,0
"$150,000",120,Marshall,Benton,3,0,3,1.2,3270,,No,2,0
"$150,000",74,McCracken,Paducah,2,0,3,5.5,1847,1956,No,0,1
"$150,000",132,Graves,Mayfield,2,0,3,0.25,1800,,No,2,0
"$150,000",233,McCracken,Paducah,2,1,3,0.8,2008,1973,No,2,0
"$150,000",76,McCracken,Paducah,2,0,3,0.3,2032,1964,No,2,0
"$150,000",0,McCracken,Paducah,2,0,3,0.93,2588,1952,No,0,0
"$150,000",169,Marshall,Benton,2,0,3,0.8,1506,2001,No,2,0
"$150,000",57,Christian,Cerulean,2,0,3,3.03,1944,1993,No,3,0
"$150,000",89,McCracken,Paducah,3,0,4,0.77,3169,1961,Yes,1,1
"$150,000",59,Calloway,Murray,2,0,3,0.49,1510,1986,No,1,0
"$150,000",290,Calloway,Murray,2,1,3,0.52,2590,1959,No,2,0
"$150,000",175,Graves,Mayfield,2,0,3,1.02,2262,2005,No,2,0
"$150,000",65,McCracken,Paducah,1,0,3,0.23,1449,1970,No,0,0
"$150,000",39,McCracken,Paducah,1,0,3,1.2,1300,,No,0,0
"$150,000",172,Marshall,Calvert City,2,0,3,0.41,1848,2004,No,0,2
"$150,000",61,Livingston,Grand Rivers,1,1,3,3.5,2000,,No,2,0
"$150,000",51,Calloway,Murray,1,1,3,0.31,1265,,No,0,1
"$150,000",78,Webster,Providence,2,0,3,5,2800,,No,2,0
"$150,000",148,McCracken,Paducah,2,0,3,0.06,1920,,No,2,0
"$150,000",114,McCracken,Paducah,2,1,4,1.84,1720,1970,No,1,0
"$150,000",73,Livingston,Ledbetter,2,0,4,2.3,2418,1980,No,2,0
"$150,000",52,Livingston,Salem,2,0,3,0.69,1456,1974,No,1,0
"$150,000",40,McCracken,Paducah,2,0,3,0.22,1712,,No,1,0
"$150,000",126,Calloway,Kirksey,2,0,3,1.5,1338,,No,2,0
"$150,000",991,McCracken,Paducah,3,0,4,1,2892,1996,Yes,2,0
"$150,000",43,McCracken,Paducah,2,1,3,1.14,1842,1984,No,4,0
"$150,000",64,Trigg,Cadiz,1,0,2,1,920,,No,0,0
"$150,000",107,Marshall,Calvert City,2,0,2,0.86,1336,1955,Yes,2,0
"$150,000",277,Graves,Mayfield,3,0,3,3,1954,1975,No,2,0
"$150,000",328,McCracken,Paducah,2,0,3,1.25,2517,1975,No,4,0
"$150,000",0,Lyon,Eddyville,1,0,2,0.63,1200,2007,Yes,0,0
"$150,000",84,McCracken,Paducah,2,0,3,0.51,1646,1993,No,2,0
"$150,000",288,Carlisle,Bardwell,2,0,3,3.05,1978,,No,2,0
"$150,000",69,Crittenden,Marion,2,0,3,1.5,2110,1950,Yes,2,2
"$150,000",0,Livingston,Grand Rivers,2,0,3,4.5,1770,1978,Yes,0,0
"$150,000",119,Marshall,Benton,2,0,3,9.47,1577,1972,No,2,2
"$150,000",0,Christian,Oak Grove,1,1,3,0.23,931,,No,1,0
"$150,000",60,McCracken,West Paducah,3,0,4,0.2,1406,1984,No,2,0
"$150,000",0,Graves,Hickory,2,0,3,1.3,2111,,No,0,1
"$150,000",0,Trigg,Cadiz,3,1,3,1.5,2010,,Yes,3,0
"$150,000",36,Calloway,Murray,1,0,3,0.15,1385,,Yes,1,0
"$150,000",269,Marshall,Gilbertsville,2,0,3,0.26,2494,1978,Yes,1,0
"$150,000",41,Caldwell,Princeton,2,0,3,0.5,1500,,Yes,2,0
"$150,000",163,Calloway,Murray,3,1,4,0.9,3228,1972,No,2,2
"$150,000",162,McCracken,Paducah,2,0,4,0.61,2931,1958,Yes,1,0
"$150,000",144,Marshall,Benton,2,0,3,0.59,1500,1999,No,2,0
"$150,000",76,Graves,Mayfield,1,1,3,0.37,1625,1963,No,0,2
"$150,000",106,Calloway,Murray,3,0,3,0.51,1723,1970,No,2,0
"$150,000",66,McCracken,West Paducah,2,0,3,1.1,1674,,No,4,0
"$150,000",0,Graves,Mayfield,2,0,4,0.5,1932,1974,No,2,0
"$150,000",0,Carlisle,Fancy Farm,2,1,3,2.95,1992,1984,No,2,0
"$150,000",81,Graves,Hickory,2,0,3,0.98,1933,,No,0,0
"$150,000",0,Calloway,Murray,2,0,3,1,1656,2004,No,0,1
"$150,000",69,Other,KY Other,1,1,3,0.42,1589,,Yes,0,1
"$150,000",37,Marshall,Benton,2,0,3,0.5,1643,2007,No,2,0
"$150,000",50,McCracken,Paducah,2,0,3,0.22,1059,1998,No,1,0
"$150,000",51,Graves,Mayfield,2,0,3,0.23,1536,1985,No,0,0
"$150,000",0,Trigg,Cadiz,2,0,3,0.75,1344,1979,No,3,1
"$150,000",96,Calloway,Murray,2,0,3,5,1917,1978,No,0,1
"$150,000",103,McCracken,Paducah,2,0,3,0.23,1680,1955,No,0,1
"$150,000",29,Lyon,Eddyville,1,0,2,0.5,1060,,No,1,0
"$150,000",30,Calloway,Murray,1,1,3,0.27,1498,1977,No,0,1
"$150,000",51,Marshall,Benton,2,1,4,2.82,3000,1980,No,2,1
"$150,000",64,Caldwell,Princeton,2,0,3,1.11,1256,,No,0,0
"$150,000",43,Caldwell,Dawson Springs,1,0,3,0.4,1232,1998,No,1,0
"$150,000",183,Graves,Sedalia,3,0,5,0.35,2100,1976,No,2,0
"$150,000",0,McCracken,Paducah,3,0,3,1,1690,,Yes,2,0
"$150,000",42,McCracken,Paducah,2,0,3,0.68,1340,2006,No,2,0
"$150,000",29,Hickman,Clinton,1,1,3,0.75,1525,1975,No,2,0
"$150,000",45,Christian,Christian Co,2,0,4,0.17,1980,1953,Yes,0,0
"$150,000",53,Calloway,Murray,2,0,3,0.48,1681,1987,No,2,0
"$150,000",48,McCracken,Paducah,2,0,3,1,1233,1981,No,0,0
"$150,000",253,Calloway,Murray,2,0,4,0.37,2509,,No,2,0
"$150,000",53,McCracken,Paducah,2,0,3,0,2113,1942,Yes,0,0
"$150,000",622,Trigg,Cadiz,2,0,2,8,1408,2001,No,1,0
"$150,000",118,McCracken,Paducah,3,0,3,1,2490,1986,No,1,2
"$150,000",16,McCracken,Paducah,2,0,4,0.19,1816,,Yes,2,0
"$150,000",101,Calloway,Murray,2,0,3,3.65,1966,1959,No,1,1
"$150,000",97,Calloway,Murray,2,0,4,0.75,2034,,No,2,0
"$150,000",32,Calloway,Murray,2,0,3,0.23,1453,2007,No,2,0
"$150,000",254,Calloway,Murray,2,0,3,1.49,1467,1996,No,3,1
"$150,000",26,Graves,Hickory,2,0,3,0.87,1850,1994,No,4,0
"$150,000",170,Calloway,Dexter,1,0,3,60,1466,1968,No,0,0
"$150,000",24,McCracken,Paducah,2,0,3,0.7,1841,1968,No,2,0
"$150,000",94,Christian,Hopkinsville,2,0,3,1.79,1900,1992,No,2,0
"$150,000",105,McCracken,Paducah,2,0,3,0,1750,,No,1,0
"$150,000",262,McCracken,Paducah,2,0,4,0.87,2276,1965,No,0,2
"$150,000",187,Calloway,Murray,2,0,3,8.39,2099,,Yes,2,2
"$150,000",61,McCracken,Paducah,2,0,3,0.95,1666,,No,2,0
"$150,000",164,McCracken,West Paducah,2,1,3,0.31,1664,1991,No,2,0
"$150,000",77,Marshall,Benton,2,0,3,1.4,1566,1990,No,2,0
"$150,000",128,Calloway,New Concord,3,0,4,0.44,2090,1984,No,2,3
"$150,000",47,McCracken,Paducah,2,0,3,0.9,1758,1983,No,4,0
"$150,000",51,McCracken,Paducah,2,0,3,0.61,1826,1974,No,2,0
"$150,000",303,Graves,Mayfield,2,0,3,0.25,2060,1993,No,2,0
"$150,000",122,Marshall,Benton,1,1,2,14.24,1580,,No,2,1
"$150,000",47,Marshall,Calvert City,2,0,4,0.3,1832,1957,No,2,0
"$150,000",59,Graves,Boaz,1,0,3,54.66,1529,,Yes,2,0
"$150,000",110,Trigg,Cadiz,2,0,3,1,1776,1979,Yes,5,0
"$150,000",0,Lyon,Kuttawa,1,0,2,1.5,1795,1958,Yes,2,1
"$150,000",60,Calloway,Murray,2,0,3,0.38,1935,1989,No,2,0
"$150,000",193,McCracken,Paducah,2,0,3,0.2,1960,,Yes,2,0
"$150,000",76,McCracken,Paducah,2,1,3,0.92,1850,1984,No,2,0
"$150,000",25,Christian,Hopkinsville,2,0,2,0,1032,,No,1,0
"$150,000",38,Marshall,Benton,1,0,3,3,1654,1934,No,1,4
"$150,000",0,Calloway,Murray,3,0,7,0.2,2521,1950,Yes,2,0
"$150,000",0,Marshall,Benton,2,0,4,0.81,2392,,No,0,1
"$150,000",36,Marshall,Benton,2,0,3,0.5,1288,2002,No,1,0
"$150,000",169,Caldwell,Princeton,2,0,4,0.5,3244,1908,Yes,0,1
"$150,000",32,Marshall,Benton,2,0,3,0.67,2091,1974,No,2,0
"$150,000",98,Marshall,Benton,2,0,3,0.39,1256,1998,No,2,0
"$150,000",142,McCracken,Paducah,3,0,5,0.48,2792,1980,Yes,2,0
"$150,000",36,Calloway,Murray,1,0,3,0.5,1498,,No,0,2
"$150,000",40,Calloway,Almo,2,0,3,0.41,1296,1985,No,0,0
"$150,000",0,Calloway,Murray,2,0,3,1.53,1176,,No,2,1
"$150,000",113,Calloway,Murray,2,0,2,10,1296,,No,1,0
"$150,000",115,Hopkins,Hanson,1,1,3,0.47,1568,1979,No,0,1
"$150,000",0,Carlisle,Cunningham,2,0,3,1,1700,1954,No,0,2
"$150,000",163,Marshall,Calvert City,1,0,3,10.53,1514,1950,No,1,0
"$150,000",138,Carlisle,Bardwell,2,0,3,0.5,2300,1955,Yes,1,2
"$150,000",31,McCracken,Paducah,2,0,4,0.34,2001,,No,0,1
"$150,000",190,Graves,Hickory,2,0,5,1,3488,1964,Yes,0,0
"$150,000",60,Graves,Mayfield,0,1,5,9,3440,,No,0,0
"$150,000",208,Graves,Mayfield,3,0,4,0.44,3626,1963,Yes,2,0
"$150,000",265,Calloway,Murray,2,0,3,0.42,2034,,No,0,1
"$150,000",0,Trigg,Cadiz,2,0,3,0.5,1617,1972,Yes,0,1
"$150,000",109,McCracken,Paducah,2,0,3,1,2450,,No,2,2
"$150,000",44,McCracken,Paducah,2,0,3,0.6,1590,1993,No,2,0
"$150,000",50,McCracken,Paducah,2,0,3,0.7,2016,1950,No,2,0
"$150,000",46,Marshall,Calvert City,2,1,4,0.22,1375,1953,No,0,0
"$150,000",47,Graves,Mayfield,2,0,3,0.76,1475,,No,2,0
"$150,000",317,Trigg,Cadiz,1,0,1,52,460,,No,0,0
"$150,000",100,Christian,Hopkinsville,2,0,3,0.75,1678,2008,No,2,0
"$150,000",79,McCracken,Paducah,2,0,3,1.34,1815,,Yes,1,0
"$150,000",190,Marshall,Benton,2,0,3,0.62,1792,1997,No,2,0
"$150,000",42,Calloway,Murray,1,0,3,1.4,1740,1984,No,4,0
"$150,000",74,Calloway,Murray,2,0,3,0.3,1484,1996,No,2,0
"$150,000",35,Trigg,Cadiz,2,1,3,0.25,1976,2003,No,2,0
"$150,000",49,McCracken,Paducah,2,0,3,0.5,1902,1970,No,4,0
"$150,000",94,McCracken,Paducah,2,0,3,0.5,1469,,No,1,0
"$150,000",279,McCracken,Paducah,2,0,3,0.57,1820,1972,No,3,0
"$150,000",107,Caldwell,Princeton,1,1,2,0.33,2116,1890,No,2,0
"$150,000",19,Calloway,Murray,1,0,3,0.3,1240,,No,1,0
"$150,000",0,Marshall,Gilbertsville,2,0,2,0.9,2660,1998,No,2,0
"$150,000",35,McCracken,Paducah,2,0,3,0.57,1624,,No,2,0
"$150,000",52,Trigg,Cadiz,2,0,3,1,1044,,No,0,2
"$150,000",44,Graves,Mayfield,1,1,3,0.29,1502,1965,No,0,0
"$150,000",86,McCracken,Paducah,2,0,3,0.5,1626,1997,No,2,0
"$150,000",51,Calloway,Murray,2,0,3,0.3,1573,,No,0,2
"$150,000",0,McCracken,Paducah,2,0,3,0.91,1796,1994,No,2,0
"$150,000",68,Livingston,Grand Rivers,2,0,4,0.72,2002,1965,Yes,2,0
"$150,000",629,Lyon,Fredonia,2,2,3,1.42,2392,,No,4,0
"$150,000",59,Graves,Mayfield,2,0,3,1.02,2219,2005,No,2,0
"$150,000",53,McCracken,Paducah,2,0,3,0.34,1536,2008,Yes,0,0
"$150,000",51,Calloway,Kirksey,2,0,3,1,2023,,No,2,0
"$150,000",54,Graves,Wingo,2,0,2,0.68,1300,1996,No,0,0
"$150,000",746,Lyon,Eddyville,3,1,3,1.41,4710,,Yes,2,0
"$150,000",106,Marshall,Benton,2,0,3,0.6,1674,,No,0,2
"$150,000",190,Calloway,Murray,2,0,3,0.36,1885,,No,2,0
"$150,000",95,Calloway,Kirksey,2,0,3,3.7,1461,1975,No,0,0
"$150,000",538,Marshall,Gilbertsville,3,0,3,1.8,2460,1983,No,2,0
"$150,000",39,Marshall,Benton,2,0,3,0.19,1278,1950,Yes,0,0
"$150,000",90,McCracken,Paducah,2,0,3,0,2360,1897,No,3,0
"$150,000",42,Trigg,Cadiz,2,0,2,0.3,840,2022,No,4,0
"$150,000",52,Graves,Mayfield,2,0,3,0.44,1867,,No,0,2
"$150,000",27,McCracken,Paducah,2,0,3,0.26,1340,1952,No,1,0
"$150,000",300,McCracken,West Paducah,2,0,3,0.96,1901,1994,No,2,0
"$150,000",69,Calloway,Murray,2,0,3,0.2,1520,2000,No,2,0
"$150,000",209,Calloway,Murray,2,0,3,0.91,1623,,No,4,0
"$150,000",273,Hickman,Clinton,2,0,3,8.92,1973,,No,2,0
"$150,000",77,McCracken,Paducah,2,0,3,0,1812,1978,No,2,0
"$150,000",55,Graves,Hickory,2,0,2,0.75,1487,1996,No,2,0
"$150,000",357,Lyon,Kuttawa,1,0,2,0.22,912,,Yes,0,0
"$150,000",24,Lyon,Eddyville,2,0,3,0.75,1486,1974,Yes,2,0
"$150,000",45,Calloway,Murray,2,0,3,0.45,1827,1988,No,2,0
"$150,000",0,Calloway,Murray,2,0,3,0.95,2235,,No,0,0
"$150,000",84,Graves,Mayfield,2,0,3,0.9,1600,1993,No,4,0
"$150,000",13,Caldwell,Princeton,2,0,4,0.25,1926,,Yes,1,0
"$150,000",79,Graves,Symsonia,1,0,3,1.1,1280,1961,No,1,0
"$150,000",0,McCracken,Paducah,2,0,4,0.33,1600,1956,No,1,0
"$150,000",49,Livingston,Ledbetter,1,0,3,0.45,1050,1981,No,2,0
"$150,000",0,Calloway,Murray,1,1,3,1,1479,,No,0,1
"$150,000",37,McCracken,Paducah,1,0,3,0.5,1450,1957,No,2,0
"$150,055",48,Marshall,Gilbertsville,2,0,3,1.61,2483,1968,Yes,3,0
"$150,500",38,Calloway,Almo,1,1,4,7.67,1688,,No,0,1
"$150,500",219,Graves,Mayfield,2,0,3,0.34,1700,1990,No,0,0
"$150,500",160,McCracken,Paducah,2,0,3,0.47,1625,1980,No,2,0
"$150,500",39,McCracken,Paducah,2,1,3,0.3,2000,1992,No,2,0
"$150,500",68,Calloway,Murray,2,0,3,1.25,1208,1990,No,0,1
"$150,500",21,Livingston,Ledbetter,1,0,3,0.5,1175,1977,No,2,1
"$150,500",50,McCracken,Paducah,2,0,3,0.53,1276,1978,No,2,0
"$150,900",132,Hopkins,Madisonville,2,0,3,0.53,1808,1989,No,2,0
"$150,900",29,McCracken,Paducah,2,0,3,0,2004,1925,Yes,1,0
"$150,965",397,Hopkins,Dawson Springs,2,0,2,17,1602,,No,2,0
"$151,000",72,Marshall,Benton,2,0,3,0.33,1696,1958,No,0,2
"$151,000",51,Marshall,Benton,2,0,3,0.74,1736,1992,No,2,0
"$151,000",80,Marshall,Benton,2,0,3,13.4,1904,1979,Yes,2,0
"$151,000",44,Livingston,Grand Rivers,2,1,3,0.5,1492,,No,3,0
"$151,000",30,Marshall,Benton,1,1,2,1.78,1400,1977,No,2,3
"$151,000",113,Marshall,Benton,2,0,3,2.25,1144,2013,No,0,0
"$151,000",74,Graves,Mayfield,2,0,3,2.2,2078,1965,No,2,0
"$151,000",46,Marshall,Benton,2,0,4,0.19,1624,1957,No,0,0
"$151,000",83,Calloway,Almo,2,0,3,1.15,1479,2009,No,2,0
